"student_id","cohort_hs_grad","sex","race_ethnicity","rural_flag","first_gen","iep_flag","ell_flag","frpl.x","hs_gpa","frpl.y","dual_credit_flag","hs_diploma_type","any_credential","earned_certificate","earned_associate","earned_bachelor","ever_employed","pct_qtrs_employed","avg_quarterly_wage","stably_employed","annual_wages_2023"
"STU002635",2016,"Male","Hispanic",0,1,0,0,0,2.09924001922546,0,0,"Standard",0,0,0,0,1,0.571428571428571,7099.125,1,28829
"STU002636",2016,"Male","Asian",1,0,0,0,0,1.95831892211804,0,1,"Standard",0,0,0,0,1,0.142857142857143,12528,1,50112
"STU002637",2016,"Male","Black",1,1,0,0,1,2.1481889451802,1,0,"Standard",0,0,0,0,1,0.178571428571429,11678.8,0,38064
"STU002638",2016,"Female","Asian",1,0,0,0,0,2.91177056300569,0,0,"Standard",0,0,0,0,1,0.857142857142857,9811,1,40291
"STU002639",2016,"Female","Hispanic",0,0,0,0,0,2.1593277552547,0,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU002640",2016,"Female","White",0,0,0,0,0,2.89491013148811,0,0,"Standard",0,0,0,0,1,0.607142857142857,14094.5294117647,1,56024
"STU002641",2016,"Male","Hispanic",0,0,0,0,1,2.68194705406019,1,0,"Standard",0,0,0,0,1,0.321428571428571,13022.1111111111,0,30402
"STU002642",2016,"Male","White",0,1,0,0,0,3.58760830263922,0,0,"Advanced",0,0,0,0,0,0,NA,0,0
"STU002643",2016,"Female","Hispanic",0,0,0,0,1,2.07522993139628,1,0,"NonCompletion",0,0,0,0,1,0.607142857142857,9996.17647058824,0,0
"STU002644",2016,"Male","Asian",0,0,0,0,1,2.28011386526293,1,0,"Standard",0,0,0,0,1,0.607142857142857,9105.17647058824,0,18103
"STU002645",2016,"Male","Hispanic",0,1,0,0,1,3.18121538730798,1,0,"Standard",0,0,0,0,1,0.464285714285714,9215.30769230769,1,35719
"STU002646",2016,"Male","White",1,0,0,0,1,2.34501719570121,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU002647",2016,"Male","White",0,0,1,0,1,2.72458252115094,1,0,"Standard",0,0,0,0,1,0.571428571428571,8120.625,0,0
"STU002648",2016,"Female","Hispanic",0,1,0,0,1,3.39941480647776,1,0,"Standard",1,0,0,1,1,0.535714285714286,17434.4,1,86394
"STU002649",2016,"Male","AmericanIndian",0,0,0,1,1,2.15466142208522,1,0,"Standard",0,0,0,0,1,0.392857142857143,14609.8181818182,0,26565
"STU002650",2016,"Female","White",0,0,0,0,0,2.42290970990742,0,0,"Standard",0,0,0,0,1,0.535714285714286,12727,1,57220
"STU002651",2016,"Female","Hispanic",0,0,1,0,1,2.8928660805776,1,1,"Standard",0,0,0,0,1,0.464285714285714,9757.84615384615,0,24058
"STU002652",2016,"Female","Hispanic",0,1,0,0,0,3.02930986797967,0,0,"Standard",1,0,1,0,1,0.464285714285714,12380.0769230769,1,58514
"STU002653",2016,"Female","White",0,0,0,0,0,2.40170689183943,0,0,"Standard",0,0,0,0,1,0.392857142857143,9599.54545454545,0,0
"STU002654",2016,"Female","White",1,0,0,0,0,2.96395547131834,0,0,"Standard",1,1,0,0,1,0.0714285714285714,15374,0,30748
"STU002655",2016,"Male","White",0,0,0,1,0,3.30268759530937,0,1,"Standard",1,0,1,0,1,0.571428571428571,14928.1875,1,71350
"STU002656",2016,"Male","White",0,1,0,0,0,2.82675617129751,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU002657",2016,"Male","White",0,1,0,0,0,2.28924116298515,0,1,"Standard",0,0,0,0,1,0.5,9691.35714285714,0,31135
"STU002658",2016,"Female","White",0,1,1,0,1,1.55662253270875,1,0,"Standard",1,1,0,0,1,0.392857142857143,14214,0,49643
"STU002659",2016,"Male","White",0,1,0,0,0,2.86709538966859,0,0,"Standard",1,1,0,0,1,0.357142857142857,10547.2,0,0
"STU002660",2016,"Male","Black",1,0,0,1,1,3.31394493909414,1,0,"Standard",1,0,0,1,1,0.785714285714286,7931,0,20224
"STU002661",2016,"Female","AmericanIndian",1,1,0,0,1,NA,1,1,"Standard",1,0,1,0,1,0.607142857142857,11784.5882352941,1,67745
"STU002662",2016,"Male","White",0,1,0,0,0,3.65021346494835,0,0,"Advanced",1,0,0,1,1,0.392857142857143,15051,1,77860
"STU002663",2016,"Female","White",1,0,0,1,1,3.72062396396654,1,1,"Advanced",1,0,0,1,1,0.428571428571429,14433.6666666667,0,53295
"STU002664",2016,"Female","Hispanic",1,1,1,0,1,2.50482832857441,1,0,"Standard",0,0,0,0,1,0.642857142857143,9946.05555555555,0,0
"STU002665",2016,"Female","Hispanic",0,0,0,0,1,1.73216302032149,1,0,"Standard",0,0,0,0,1,0.75,13027.380952381,1,71565
"STU002666",2016,"Female","White",0,0,0,0,0,3.38038567359462,0,0,"Standard",1,0,0,1,1,0.285714285714286,26146.625,0,24885
"STU002667",2016,"Male","White",0,1,0,0,0,2.19762669269948,0,1,"Standard",0,0,0,0,1,0.535714285714286,10511.3333333333,1,42708
"STU002668",2016,"Female","Hispanic",0,0,0,0,0,3.05983304685705,0,0,"Standard",1,0,0,1,1,0.5,22117.4285714286,0,56410
"STU002669",2016,"Male","AmericanIndian",0,1,0,0,1,2.37787303090166,1,0,"Standard",1,0,1,0,1,0.464285714285714,8575.84615384615,0,0
"STU002670",2016,"Male","MultiRacial",0,1,0,0,0,3.5726615431633,0,0,"Advanced",1,0,0,1,1,0.428571428571429,12313.6666666667,1,79135
"STU002671",2016,"NonBinary_Other","White",1,0,1,1,1,2.56070923828385,1,0,"Standard",1,1,0,0,1,0.392857142857143,18704.4545454545,0,42569
"STU002672",2016,"Female","Hispanic",0,1,0,0,0,2.39488822060592,0,0,"Standard",0,0,0,0,1,0.571428571428571,13326.6875,1,59548
"STU002673",2016,"Male","Hispanic",0,0,0,0,1,3.79861175356064,1,0,"Advanced",1,0,0,1,1,0.285714285714286,20903.375,0,55976
"STU002674",2016,"Male","White",1,1,0,0,0,3.30282132973302,0,1,"Standard",0,0,0,0,1,0.464285714285714,7570.61538461538,0,11647
"STU002675",2016,"Female","Hispanic",0,0,0,0,1,2.50029365883028,1,0,"Standard",0,0,0,0,1,0.607142857142857,9938.47058823529,0,39523
"STU002676",2016,"Male","Asian",1,0,0,0,1,2.18738857005699,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU002677",2016,"Female","Asian",0,0,0,0,1,3.14222827273693,1,0,"Standard",1,0,1,0,1,0.214285714285714,15558.3333333333,1,72406
"STU002678",2016,"Female","White",0,1,0,0,1,2.48035257366236,1,0,"Standard",1,1,1,0,1,0.428571428571429,12451.25,0,47556
"STU002679",2016,"NonBinary_Other","White",0,0,0,1,0,2.31716228620819,0,0,"Standard",0,0,0,0,1,0.678571428571429,9974,0,16246
"STU002680",2016,"Female","Black",1,1,1,0,0,3.30116250024046,0,0,"Standard",1,1,1,0,1,0.464285714285714,13486.4615384615,0,0
"STU002681",2016,"Male","Asian",1,0,0,0,0,3.13089301300349,0,0,"Standard",0,0,0,0,1,0.642857142857143,11626.9444444444,1,52516
"STU002682",2016,"Male","White",0,0,0,0,0,2.62730982279618,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU002683",2016,"Male","Hispanic",0,0,1,0,0,2.21769274014056,0,0,"Standard",0,0,0,0,1,0.785714285714286,16793.0909090909,0,39994
"STU002684",2016,"Female","White",0,0,0,0,0,2.73201621809158,0,0,"Standard",0,0,0,0,1,0.357142857142857,17257,1,66282
"STU002685",2016,"Male","MultiRacial",0,0,0,0,0,3.08457428502502,0,0,"Standard",0,0,0,0,1,0.571428571428571,9903.5625,0,47080
"STU002686",2016,"Male","Hispanic",1,0,0,0,1,2.14478253614818,1,0,"Standard",0,0,0,0,1,0.428571428571429,9650.08333333333,1,42653
"STU002687",2016,"Female","White",0,1,0,0,0,3.51172598512715,0,1,"Advanced",1,0,0,1,0,0,NA,0,0
"STU002688",2016,"Female","Asian",0,0,0,0,0,2.091387789342,0,0,"Standard",1,1,1,0,1,0.357142857142857,16788.2,1,73167
"STU002689",2016,"Male","Black",1,0,0,0,0,2.69329781051493,0,0,"Standard",0,0,0,0,1,0.642857142857143,10564.2777777778,1,45811
"STU002690",2016,"NonBinary_Other","Hispanic",0,0,0,0,1,2.12060110354885,1,1,"Standard",1,0,1,1,1,0.5,16826.8571428571,0,26716
"STU002691",2016,"Male","White",0,0,0,1,0,2.26865615980491,0,0,"Standard",0,0,0,0,1,0.428571428571429,13788.8333333333,0,0
"STU002692",2016,"Female","White",1,1,0,0,1,2.69091475549901,1,0,"Standard",1,0,1,0,1,0.607142857142857,12564.9411764706,1,65360
"STU002693",2016,"Female","Hispanic",1,1,0,0,0,2.37147574679293,0,0,"Standard",1,1,0,0,1,0.571428571428571,14529.6875,1,74305
"STU002694",2016,"Female","White",0,0,0,0,1,2.6000436554434,1,0,"Standard",1,0,1,0,1,0.678571428571429,12320.4736842105,0,18449
"STU002695",2016,"Female","Hispanic",0,1,0,0,0,2.55963035005146,0,0,"Standard",0,0,0,0,1,0.642857142857143,11779.3333333333,1,51204
"STU002696",2016,"Male","White",1,0,0,0,0,3.40380990259976,0,0,"Standard",0,0,0,0,1,0.821428571428571,10493.2608695652,0,43119
"STU002697",2016,"Female","White",0,0,0,0,1,3.19917559580922,1,1,"Standard",1,0,1,0,1,0.75,12932.9523809524,0,43428
"STU002698",2016,"Male","Hispanic",0,1,0,0,1,2.68290041213807,1,0,"Standard",0,0,0,0,1,0.428571428571429,9731,0,0
"STU002699",2016,"Male","Hispanic",0,0,0,0,1,2.23779565508978,1,0,"NonCompletion",0,0,0,0,1,0.607142857142857,10793.1764705882,1,41188
"STU002700",2016,"Female","White",0,1,0,0,0,2.3681829787686,0,0,"Standard",0,0,0,0,1,0.571428571428571,13102.8125,0,11182
"STU002701",2016,"Male","White",1,0,0,0,0,3.17659954759797,0,0,"Standard",1,0,1,0,1,0.642857142857143,13692.4444444444,0,23967
"STU002702",2016,"Female","Black",0,0,0,0,1,2.12574436846383,1,1,"Standard",0,0,0,0,1,0.535714285714286,13191.2,0,41284
"STU002703",2016,"Male","White",0,1,0,0,1,2.4468746598463,1,0,"Standard",0,0,0,0,1,0.535714285714286,9615,1,34004
"STU002704",2016,"Female","White",0,0,0,0,0,2.38714903861728,0,0,"Standard",0,0,0,0,1,0.714285714285714,13472.35,0,21314
"STU002705",2016,"Female","White",0,0,1,0,1,2.21015007773659,1,0,"NonCompletion",0,0,0,0,1,0.571428571428571,9551.3125,0,22092
"STU002706",2016,"Female","Asian",1,0,0,0,1,2.7243163715788,1,1,"Standard",0,0,0,0,1,0.392857142857143,9743.18181818182,0,21028
"STU002707",2016,"Female","Hispanic",0,1,0,0,1,2.55669479068042,1,0,"NonCompletion",0,0,0,0,1,0.607142857142857,13312.1764705882,0,19580
"STU002708",2016,"Female","Hispanic",0,0,0,0,0,3.24174396116924,0,0,"Standard",0,0,0,0,1,0.607142857142857,10009.1764705882,0,31857
"STU002709",2016,"Female","White",0,1,0,0,0,2.04014298433557,0,0,"Standard",1,1,1,0,1,0.571428571428571,13992.4375,0,0
"STU002710",2016,"Male","White",0,1,1,0,0,2.2386699273117,0,0,"Standard",0,0,0,0,1,0.678571428571429,10225.9473684211,0,35767
"STU002711",2016,"Male","White",0,1,0,0,0,3.09826168861543,0,0,"Standard",0,0,0,0,1,0.714285714285714,9389.8,0,13513
"STU002712",2016,"Female","White",1,1,0,0,0,2.38366300065666,0,0,"Standard",0,0,0,0,1,0.642857142857143,12142.7777777778,1,54152
"STU002713",2016,"Female","White",1,0,0,0,0,2.06267209995444,0,0,"NonCompletion",0,0,0,0,1,0.464285714285714,11860.9230769231,1,49965
"STU002714",2016,"Female","Hispanic",1,1,0,1,1,2.20120437278092,1,0,"Standard",0,0,0,0,1,0.678571428571429,10487.8947368421,0,40201
"STU002715",2016,"Male","Hispanic",0,0,0,0,0,2.31387354221275,0,0,"Standard",0,0,0,0,1,0.607142857142857,10696.2941176471,0,27656
"STU002716",2016,"Female","Black",1,1,0,0,1,2.04331763690833,1,0,"Standard",0,0,0,0,1,0.535714285714286,10781.3333333333,1,51282
"STU002717",2016,"Female","MultiRacial",0,0,0,0,1,2.6328105697772,1,0,"Standard",0,0,0,0,1,0.714285714285714,10229.85,1,56742
"STU002718",2016,"Male","Asian",0,1,1,0,0,2.67324667132123,0,0,"Standard",0,0,0,0,1,0.75,13925.8571428571,1,72176
"STU002719",2016,"Male","White",0,1,0,0,1,2.27068879578722,1,1,"Standard",0,0,0,0,1,0.785714285714286,6232.31818181818,0,0
"STU002720",2016,"Male","White",0,0,0,0,0,2.25642743220743,0,0,"Standard",0,0,0,0,1,0.75,13330,0,10406
"STU002721",2016,"Male","Hispanic",0,0,0,0,0,1.79759978703801,0,0,"NonCompletion",0,0,0,0,1,0.535714285714286,10522.5333333333,0,8693
"STU002722",2016,"Female","Black",0,0,0,0,1,1.9498375068322,1,0,"NonCompletion",0,0,0,0,1,0.464285714285714,10717.2307692308,1,46685
"STU002723",2016,"Male","White",1,0,0,0,0,1.80016273265293,0,1,"Standard",0,0,0,0,1,0.464285714285714,12732.0769230769,0,39490
"STU002724",2016,"Male","White",0,0,0,0,0,2.5471509616204,0,0,"Standard",0,0,0,0,1,0.607142857142857,10848.7058823529,0,33148
"STU002725",2016,"Female","Black",1,0,0,0,0,3.30720881940829,0,1,"Standard",0,0,0,0,1,0.821428571428571,7682.08695652174,1,34789
"STU002726",2016,"Male","Hispanic",0,0,0,0,0,4,0,0,"Advanced",1,0,0,1,1,0.285714285714286,21273.625,0,30639
"STU002727",2016,"Male","Hispanic",1,0,0,0,0,2.51435200290714,0,1,"Standard",1,1,0,0,1,0.714285714285714,18749.6,1,84327
"STU002728",2016,"Female","Hispanic",1,0,0,0,1,3.48222855215259,1,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU002729",2016,"NonBinary_Other","MultiRacial",1,0,0,0,1,2.47181177117451,1,0,"Standard",0,0,0,0,1,0.642857142857143,10866.4444444444,1,47431
"STU002730",2016,"Male","Hispanic",1,0,1,0,0,NA,0,0,"Standard",1,0,0,1,1,0.571428571428571,20235.5,1,92795
"STU002731",2016,"Female","Hispanic",0,1,0,0,1,3.00316256750369,1,0,"Standard",0,0,0,0,1,0.571428571428571,8320.25,1,35468
"STU002732",2016,"Female","White",1,0,0,0,0,1.87646181661952,0,0,"NonCompletion",0,0,0,0,1,0.392857142857143,12977.9090909091,0,26910
"STU002733",2016,"Female","White",0,0,1,0,1,2.18828954921601,1,0,"Standard",0,0,0,0,1,0.607142857142857,10354.8235294118,0,23353
"STU002734",2016,"Male","White",0,1,0,0,1,2.82610006000071,1,0,"Standard",0,0,0,0,1,0.357142857142857,13562.2,1,62226
"STU002735",2016,"Male","Hispanic",0,1,0,0,1,2.76398198788009,1,0,"Standard",0,0,0,0,1,0.571428571428571,8198.875,0,31113
"STU002736",2016,"Female","White",0,0,0,0,0,2.81958219131413,0,0,"Standard",1,0,1,1,1,0.464285714285714,14180.1538461538,1,71839
"STU002737",2016,"Male","Hispanic",0,1,0,0,1,2.07515287616861,1,0,"Standard",0,0,0,0,1,0.714285714285714,13392.2,0,29048
"STU002738",2016,"Male","Other",1,0,0,0,1,1.97198070267457,1,1,"Standard",0,0,0,0,1,0.285714285714286,12081.875,0,21667
"STU002739",2016,"Male","White",0,1,0,0,0,3.39375573051542,0,0,"Standard",1,0,1,0,1,0.678571428571429,14718.5263157895,1,64473
"STU002740",2016,"Male","White",1,0,0,0,1,2.12981142979189,1,0,"Standard",0,0,0,0,1,0.357142857142857,8249.6,0,0
"STU002741",2016,"Male","White",0,1,0,0,0,2.61566152762075,0,0,"Standard",0,0,0,0,1,0.607142857142857,13037.0588235294,1,66698
"STU002742",2016,"Male","White",0,0,0,0,0,3.15198292202614,0,1,"Standard",1,0,1,0,1,0.607142857142857,13532.4117647059,0,0
"STU002743",2016,"Male","Hispanic",1,1,0,1,1,2.64657209242762,1,0,"Standard",0,0,0,0,1,0.714285714285714,10851.8,1,44982
"STU002744",2016,"Male","White",0,1,0,0,0,3.09305602567372,0,1,"Standard",0,0,0,0,1,0.321428571428571,10238.4444444444,0,30439
"STU002745",2016,"Female","MultiRacial",0,0,0,0,1,3.61133673779305,1,0,"Advanced",1,0,0,1,1,0.5,14662.3571428571,0,0
"STU002746",2016,"Male","White",0,0,0,0,0,2.63162557307585,0,0,"Standard",1,0,1,1,1,0.392857142857143,14686.0909090909,0,60887
"STU002747",2016,"Female","White",1,0,0,1,0,3.00065657950269,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU002748",2016,"Female","White",0,0,0,0,0,2.09789627552159,0,0,"Standard",0,0,0,0,1,0.892857142857143,12703.36,0,40436
"STU002749",2016,"Male","White",0,1,0,0,0,2.57045700442554,0,0,"Standard",0,0,0,0,1,0.5,9360.71428571429,0,18507
"STU002750",2016,"Male","White",1,1,1,0,0,3.16509079629215,0,0,"Standard",1,0,0,1,1,0.464285714285714,15996.6923076923,1,79126
"STU002751",2016,"Female","White",0,0,0,0,1,2.61311868403011,1,0,"Standard",0,0,0,0,1,0.571428571428571,12322.6875,1,57569
"STU002752",2016,"Female","Asian",0,0,0,1,0,3.58906553781153,0,1,"Advanced",1,0,0,1,1,0.821428571428571,16514.8695652174,0,78716
"STU002753",2016,"Female","White",0,0,0,0,0,2.49066707907038,0,0,"NonCompletion",0,0,0,0,1,0.607142857142857,15151.2352941176,0,15994
"STU002754",2016,"Female","White",1,1,0,0,0,2.87727673213707,0,1,"Standard",1,0,0,1,1,0.392857142857143,17564,0,42818
"STU002755",2016,"Male","White",1,0,0,0,0,2.82868194861844,0,0,"Standard",0,0,0,0,1,0.785714285714286,11954.0909090909,0,32587
"STU002756",2016,"Male","Other",0,0,0,0,0,3.24026026970169,0,0,"Standard",0,0,0,0,1,0.571428571428571,14365.125,0,34917
"STU002757",2016,"Male","Black",1,1,0,0,1,3.04408090745396,1,0,"Standard",0,0,0,0,1,0.5,10040.7857142857,0,32316
"STU002758",2016,"Male","White",1,0,1,0,0,3.43596631616542,0,0,"Standard",0,0,0,0,1,0.0714285714285714,14930.5,0,0
"STU002759",2016,"Female","White",0,1,0,0,0,2.63525845584705,0,0,"Standard",0,0,0,0,1,0.464285714285714,9685.46153846154,0,0
"STU002760",2016,"Male","Hispanic",0,1,1,1,0,3.22205929404324,0,0,"Standard",1,0,0,1,1,0.535714285714286,11183.8,1,67943
"STU002761",2016,"Female","Black",0,0,1,0,1,1.84983107510597,1,1,"Standard",0,0,0,0,1,0.464285714285714,15505.3846153846,0,59700
"STU002762",2016,"Male","White",1,1,0,1,1,2.81449918168604,1,0,"Standard",0,0,0,0,1,0.321428571428571,7633.77777777778,0,13682
"STU002763",2016,"Male","White",1,1,0,0,0,2.34455002313466,0,0,"Standard",1,0,1,0,1,0.25,17586.7142857143,0,0
"STU002764",2016,"Male","White",0,0,0,0,1,2.91292053192877,1,0,"Standard",0,0,0,0,1,0.607142857142857,11589.5294117647,0,39693
"STU002765",2016,"Female","Hispanic",0,0,0,0,1,2.49596634701145,1,0,"Standard",0,0,0,0,1,0.214285714285714,10892.3333333333,0,23018
"STU002766",2016,"Female","Hispanic",1,0,0,0,0,2.50770082216331,0,0,"Standard",0,0,0,0,1,0.464285714285714,7341.61538461538,0,15467
"STU002767",2016,"Male","White",0,0,0,1,0,NA,0,0,"NonCompletion",1,0,0,1,1,0.678571428571429,16068.2105263158,0,52248
"STU002768",2016,"Female","Hispanic",0,0,0,0,0,2.79662860389308,0,0,"Standard",1,0,0,1,1,0.535714285714286,16057.6666666667,1,79421
"STU002769",2016,"Female","White",1,0,0,0,1,1.96906720164129,1,0,"Standard",0,0,0,0,1,0.607142857142857,8477.64705882353,0,26640
"STU002770",2016,"Male","Black",0,0,0,0,1,2.08759360530178,1,0,"Standard",0,0,0,0,1,0.642857142857143,12880.2777777778,1,50687
"STU002771",2016,"Male","White",1,1,0,0,1,2.88301249419159,1,0,"Standard",0,0,0,0,1,0.535714285714286,15435.4,0,0
"STU002772",2016,"Female","AmericanIndian",1,0,0,0,1,2.64917578038326,1,0,"Standard",0,0,0,0,1,0.642857142857143,10460.5555555556,0,7866
"STU002773",2016,"Female","White",0,0,0,0,0,2.31476083583605,0,1,"Standard",0,0,0,0,1,0.392857142857143,14341.8181818182,0,14034
"STU002774",2016,"Male","White",0,0,0,0,0,2.60735637542733,0,0,"Standard",1,1,0,0,1,0.678571428571429,11701.4210526316,0,40031
"STU002775",2016,"Female","Black",1,0,0,0,0,3.42881670325276,0,0,"Standard",1,1,1,0,1,0.392857142857143,14589.9090909091,0,37658
"STU002776",2016,"Male","Other",0,0,0,0,0,2.54621475732858,0,0,"Standard",1,0,1,0,1,0.464285714285714,11784.3846153846,0,61175
"STU002777",2016,"Male","Hispanic",0,0,0,0,0,2.71408859833205,0,0,"Standard",0,0,0,0,1,0.428571428571429,9490.91666666667,0,24096
"STU002778",2016,"Male","White",0,0,0,0,0,2.76059139638736,0,0,"Standard",0,0,0,0,1,0.714285714285714,14155.65,0,45666
"STU002779",2016,"Female","White",0,0,0,0,0,2.49306469677009,0,0,"Standard",0,0,0,0,1,0.0714285714285714,12620,0,25240
"STU002780",2016,"Male","Hispanic",1,0,0,0,0,2.58512509295409,0,0,"Standard",0,0,0,0,1,0.642857142857143,6512,0,5969
"STU002781",2016,"Female","Hispanic",0,1,1,0,1,2.21869413406312,1,0,"Standard",1,1,1,0,1,0.107142857142857,12290.6666666667,0,25565
"STU002782",2016,"Male","White",0,0,0,0,0,2.26920952867839,0,1,"Standard",0,0,0,0,1,0.321428571428571,9571.66666666667,0,36242
"STU002783",2016,"Female","White",0,1,0,0,0,2.38591979251394,0,0,"Standard",1,0,1,0,1,0.428571428571429,13422.6666666667,0,0
"STU002784",2016,"Male","White",0,1,0,0,0,2.59319789936024,0,0,"Standard",0,0,0,0,1,0.142857142857143,18968,0,27510
"STU002785",2016,"Female","White",0,0,0,0,0,2.63736707326592,0,1,"Standard",0,0,0,0,1,0.642857142857143,7654.88888888889,0,15854
"STU002786",2016,"Male","White",1,1,0,0,0,3.48029917035548,0,0,"Standard",1,0,0,1,1,0.607142857142857,18063.9411764706,0,71840
"STU002787",2016,"Male","White",0,0,1,0,1,2.63999156699744,1,0,"Standard",1,0,1,0,1,0.678571428571429,13882.6315789474,1,60348
"STU002788",2016,"Female","White",0,0,1,0,0,NA,0,0,"Standard",0,0,0,0,1,0.607142857142857,11498.4705882353,0,26955
"STU002789",2016,"Female","Black",1,1,1,0,0,3.02379941595931,0,1,"Standard",0,0,0,0,1,0.75,13304.1904761905,1,59986
"STU002790",2016,"Female","Hispanic",0,0,1,1,1,2.95032114128823,1,0,"Standard",0,0,0,0,1,0.678571428571429,12824.7368421053,1,49730
"STU002791",2016,"Female","White",0,0,1,1,1,2.33812115865395,1,0,"Standard",0,0,0,0,1,0.678571428571429,11312.5263157895,0,25993
"STU002792",2016,"Female","White",1,1,0,1,1,2.41822199936444,1,1,"Standard",0,0,0,0,1,0.535714285714286,9990.86666666667,1,51986
"STU002793",2016,"Male","Asian",0,1,0,0,0,3.00721010551434,0,0,"Standard",1,0,0,1,1,0.392857142857143,24203.2727272727,1,83749
"STU002794",2016,"Male","White",0,1,0,0,0,2.29529538412563,0,0,"Standard",0,0,0,0,1,0.75,8950.38095238095,0,29395
"STU002795",2016,"Female","White",0,1,0,0,0,2.49499587388722,0,0,"Standard",0,0,0,0,1,0.464285714285714,9639.30769230769,1,43279
"STU002796",2016,"Female","White",0,1,0,0,0,2.6063960543493,0,0,"Standard",1,0,1,0,1,0.857142857142857,13015.0833333333,0,36644
"STU002797",2016,"Female","Hispanic",0,1,1,0,0,NA,0,0,"Standard",0,0,0,0,1,0.678571428571429,10235.8947368421,0,20962
"STU002798",2016,"Female","MultiRacial",0,0,0,0,0,2.20800105956464,0,1,"Standard",1,0,1,1,1,0.178571428571429,12952.8,0,37790
"STU002799",2016,"Female","MultiRacial",0,1,0,0,0,3.00423939180983,0,1,"Standard",0,0,0,0,1,0.5,7242.28571428571,0,0
"STU002800",2016,"Female","AmericanIndian",0,0,0,0,0,2.45789969576498,0,0,"Standard",1,1,0,0,1,0.571428571428571,13471.9375,0,37143
"STU002801",2016,"Female","White",0,1,1,0,0,2.42891430632867,0,0,"NonCompletion",0,0,0,0,1,0.714285714285714,10715.6,1,37787
"STU002802",2016,"Male","Black",1,0,1,0,1,2.21702548938019,1,0,"Standard",0,0,0,0,1,0.178571428571429,15230,0,40231
"STU002803",2016,"Female","Hispanic",1,1,1,0,1,2.11556910924779,1,0,"Standard",1,0,0,1,1,0.607142857142857,10399.2941176471,0,46318
"STU002804",2016,"Male","Hispanic",1,1,0,0,0,1.97188533545052,0,0,"Standard",1,0,1,0,0,0,NA,0,0
"STU002805",2016,"Male","Black",0,0,0,0,1,2.787203835866,1,0,"Standard",0,0,0,0,1,0.464285714285714,8960.84615384615,0,14278
"STU002806",2016,"Female","White",0,0,0,0,0,3.4447316707025,0,1,"Standard",1,0,1,0,1,0.642857142857143,12122,1,59811
"STU002807",2016,"Male","Black",0,1,0,1,1,2.94929600375534,1,0,"Standard",1,0,0,1,1,0.357142857142857,20271.6,0,0
"STU002808",2016,"Female","White",0,0,0,0,0,2.99161381162216,0,0,"Standard",0,0,0,0,1,0.464285714285714,13395.1538461538,0,22160
"STU002809",2016,"NonBinary_Other","White",0,0,0,0,1,2.7400676813598,1,0,"Standard",1,0,0,1,1,0.428571428571429,8011,0,13363
"STU002810",2016,"Male","White",0,0,0,0,1,2.94395589062972,1,0,"Standard",0,0,0,0,1,0.785714285714286,10626.8636363636,0,31856
"STU002811",2016,"Female","Black",0,1,0,0,1,2.94878246556915,1,0,"Standard",1,0,0,1,1,0.25,8151.57142857143,0,22702
"STU002812",2016,"Female","White",0,1,0,1,0,4,0,0,"Advanced",1,0,0,1,1,0.0714285714285714,20131,0,40262
"STU002813",2016,"Female","White",0,0,0,1,0,NA,0,0,"Standard",0,0,0,0,1,0.5,10203.4285714286,1,52683
"STU002814",2016,"Male","White",1,0,0,0,0,2.74304432241969,0,0,"Standard",0,0,0,0,1,0.428571428571429,8389.58333333333,0,8032
"STU002815",2016,"Female","MultiRacial",0,1,1,0,1,2.21387629804302,1,0,"Standard",0,0,0,0,1,0.571428571428571,15741.9375,1,73978
"STU002816",2016,"Male","White",0,0,0,0,0,3.08964906786028,0,1,"Standard",0,0,0,0,1,0.571428571428571,13506.5625,1,53373
"STU002817",2016,"NonBinary_Other","MultiRacial",0,1,0,1,0,2.23052524291981,0,1,"NonCompletion",0,0,0,0,1,0.285714285714286,13426.125,0,31738
"STU002818",2016,"Male","Hispanic",0,0,0,0,1,2.4704060607145,1,0,"Standard",1,1,1,0,1,0.535714285714286,15915.7333333333,1,82681
"STU002819",2016,"Female","MultiRacial",0,0,0,0,0,2.4537125814139,0,0,"NonCompletion",0,0,0,0,1,0.5,11288.1428571429,0,12905
"STU002820",2016,"Male","White",0,0,0,0,0,2.97535354780879,0,0,"Standard",1,0,1,1,1,0.428571428571429,12724.6666666667,0,10672
"STU002821",2016,"Female","Hispanic",0,1,0,1,0,1.88863584677374,0,0,"Standard",0,0,0,0,1,0.285714285714286,14201.625,0,0
"STU002822",2016,"Female","Hispanic",0,1,0,0,1,2.86256143622788,1,0,"Standard",1,1,0,0,1,0.5,23929.5,1,96666
"STU002823",2016,"Male","White",1,0,0,0,0,2.99974414434659,0,0,"Standard",1,1,0,0,1,0.571428571428571,18422.25,1,86073
"STU002824",2016,"Male","Hispanic",0,0,0,0,0,2.56238584926501,0,0,"NonCompletion",0,0,0,0,1,0.75,10435.0952380952,0,36698
