"student_id","cohort_hs_grad","sex","race_ethnicity","rural_flag","first_gen","iep_flag","ell_flag","frpl"
"STU002466",2016,"Male","White",1,1,0,0,0
"STU002467",2016,"Male","MultiRacial",0,0,0,0,1
"STU002468",2016,"Male","White",0,0,0,1,0
"STU002469",2016,"Male","Other",0,0,0,0,0
"STU002470",2016,"Male","Asian",1,0,0,0,0
"STU002471",2016,"Female","Hispanic",1,1,0,0,1
"STU002472",2016,"Female","White",0,0,0,0,0
"STU002473",2016,"Male","Asian",0,0,0,0,1
"STU002474",2016,"Male","Asian",0,0,1,0,0
"STU002475",2016,"Male","Hispanic",1,1,0,0,1
"STU002476",2016,"Female","Hispanic",0,0,0,1,0
"STU002477",2016,"Female","Other",0,0,0,0,0
"STU002478",2016,"Male","Black",0,1,0,0,0
"STU002479",2016,"Female","Hispanic",0,1,0,0,1
"STU002480",2016,"Male","White",0,0,0,0,0
"STU002481",2016,"Male","Asian",0,0,0,0,0
"STU002482",2016,"Female","Hispanic",0,1,0,0,0
"STU002483",2016,"Male","White",0,0,0,0,0
"STU002484",2016,"Female","White",0,1,0,0,0
"STU002485",2016,"Female","White",0,0,0,0,0
"STU002486",2016,"Male","White",0,1,0,0,0
"STU002487",2016,"Female","AmericanIndian",1,1,0,0,1
"STU002488",2016,"Male","Hispanic",0,1,0,0,1
"STU002489",2016,"Male","White",0,1,0,0,0
"STU002490",2016,"Female","White",0,0,0,0,1
"STU002491",2016,"Female","Black",0,0,0,1,0
"STU002492",2016,"Female","White",0,1,0,0,0
"STU002493",2016,"Male","Hispanic",0,0,0,0,1
"STU002494",2016,"Female","Asian",0,0,1,0,0
"STU002495",2016,"Male","Hispanic",0,1,1,0,1
"STU002496",2016,"Male","MultiRacial",1,1,1,0,1
"STU002497",2016,"Female","White",0,0,0,0,1
"STU002498",2016,"Female","White",0,0,0,1,0
"STU002499",2016,"Female","White",0,0,0,0,0
"STU002500",2016,"Male","White",0,0,0,0,0
"STU002501",2016,"Female","MultiRacial",0,1,0,0,1
"STU002502",2016,"Female","Hispanic",1,1,0,0,0
"STU002503",2016,"Male","White",0,0,0,0,0
"STU002504",2016,"Female","White",1,0,0,0,0
"STU002505",2016,"Female","White",0,0,0,0,0
"STU002506",2016,"Male","White",0,0,0,0,0
"STU002507",2016,"Female","White",0,1,0,0,0
"STU002508",2016,"Male","White",1,0,0,0,0
"STU002509",2016,"Female","MultiRacial",0,1,0,1,0
"STU002510",2016,"Male","AmericanIndian",0,0,0,0,0
"STU002511",2016,"Male","Black",0,1,0,0,1
"STU002512",2016,"Female","Hispanic",0,0,0,0,1
"STU002513",2016,"Male","Hispanic",1,0,0,0,1
"STU002514",2016,"Male","Asian",0,0,0,0,0
"STU002515",2016,"Male","White",1,1,1,1,0
"STU002516",2016,"Female","Black",0,1,0,0,0
"STU002517",2016,"NonBinary_Other","Hispanic",0,1,0,1,0
"STU002518",2016,"Female","White",1,0,0,0,1
"STU002519",2016,"Female","Other",0,0,0,0,0
"STU002520",2016,"Male","Hispanic",0,1,1,0,0
"STU002521",2016,"Female","White",1,0,0,0,1
"STU002522",2016,"Male","White",1,0,0,0,1
"STU002523",2016,"Female","White",1,0,1,1,0
"STU002524",2016,"Male","White",0,0,0,0,0
"STU002525",2016,"Male","White",0,1,0,0,0
"STU002526",2016,"Female","Hispanic",0,0,0,0,0
"STU002527",2016,"Female","Asian",0,0,0,0,0
"STU002528",2016,"Female","Asian",0,1,0,1,1
"STU002529",2016,"Male","White",0,0,1,0,0
"STU002530",2016,"Female","Hispanic",0,1,0,0,0
"STU002531",2016,"Male","White",0,1,1,0,1
"STU002532",2016,"Female","White",0,0,1,0,0
"STU002533",2016,"Female","Hispanic",1,0,0,0,0
"STU002534",2016,"Female","White",0,0,1,0,0
"STU002535",2016,"Female","Hispanic",0,1,0,0,1
"STU002536",2016,"Female","White",0,1,0,1,1
"STU002537",2016,"NonBinary_Other","Hispanic",1,1,0,0,1
"STU002538",2016,"Male","MultiRacial",0,0,0,1,0
"STU002539",2016,"Female","Black",0,0,0,0,1
"STU002540",2016,"Female","White",0,1,0,0,0
"STU002541",2016,"Female","AmericanIndian",1,0,0,0,0
"STU002542",2016,"Female","MultiRacial",0,0,0,0,1
"STU002543",2016,"Female","White",0,0,0,0,0
"STU002544",2016,"Female","White",1,1,0,0,0
"STU002545",2016,"Female","White",0,1,0,0,0
"STU002546",2016,"Male","Hispanic",0,0,1,0,1
"STU002547",2016,"Female","Hispanic",0,0,0,0,0
"STU002548",2016,"Female","Hispanic",1,0,1,0,1
"STU002549",2016,"Female","Hispanic",0,1,0,1,0
"STU002550",2016,"Male","White",1,0,0,0,0
"STU002551",2016,"Female","White",0,1,0,0,0
"STU002552",2016,"Female","White",0,0,0,0,0
"STU002553",2016,"Male","White",0,0,0,0,0
"STU002554",2016,"Male","White",0,0,0,0,0
"STU002555",2016,"Female","White",0,0,0,1,0
"STU002556",2016,"Female","White",1,0,0,1,1
"STU002557",2016,"Male","White",0,0,0,0,0
"STU002558",2016,"Male","Hispanic",0,0,0,0,1
"STU002559",2016,"Female","White",0,0,0,0,1
"STU002560",2016,"Male","Hispanic",1,0,0,0,0
"STU002561",2016,"Male","White",1,1,0,1,1
"STU002562",2016,"Male","Asian",0,0,0,0,1
"STU002563",2016,"Female","White",1,0,0,0,0
"STU002564",2016,"Female","White",0,0,0,0,0
"STU002565",2016,"Female","Hispanic",1,0,0,0,0
"STU002566",2016,"Male","Asian",1,0,0,0,0
"STU002567",2016,"Male","Hispanic",1,0,0,0,1
"STU002568",2016,"Female","White",0,0,0,0,1
"STU002569",2016,"Male","White",0,0,0,0,0
"STU002570",2016,"Male","MultiRacial",1,1,0,0,0
"STU002571",2016,"Male","White",1,1,0,0,0
"STU002572",2016,"Male","White",1,1,0,0,0
"STU002573",2016,"Male","White",0,0,0,0,0
"STU002574",2016,"Female","Black",1,1,1,0,1
"STU002575",2016,"Female","Hispanic",0,1,0,0,1
"STU002576",2016,"Female","White",0,0,1,0,0
"STU002577",2016,"Male","White",0,0,0,0,0
"STU002578",2016,"NonBinary_Other","White",0,1,0,1,0
"STU002579",2016,"Female","White",0,0,0,0,0
"STU002580",2016,"Male","White",0,0,0,0,1
"STU002581",2016,"Female","MultiRacial",0,1,0,0,0
"STU002582",2016,"Female","Hispanic",0,0,0,0,0
"STU002583",2016,"Female","Hispanic",0,0,0,0,0
"STU002584",2016,"Male","White",1,1,0,0,0
"STU002585",2016,"Female","White",0,1,0,1,0
"STU002586",2016,"Female","White",0,0,0,0,0
"STU002587",2016,"Male","White",0,1,0,0,1
"STU002588",2016,"Male","White",0,1,0,0,0
"STU002589",2016,"Male","Black",0,1,0,0,1
"STU002590",2016,"Male","Other",0,1,0,0,0
"STU002591",2016,"Male","White",1,0,0,0,0
"STU002592",2016,"Female","Hispanic",1,0,0,0,1
"STU002593",2016,"Female","White",0,1,0,0,0
"STU002594",2016,"Male","Hispanic",0,0,0,0,1
"STU002595",2016,"Male","White",0,0,0,0,0
"STU002596",2016,"Male","Asian",0,1,0,1,0
"STU002597",2016,"Female","White",0,1,0,0,0
"STU002598",2016,"Female","Hispanic",0,0,0,0,1
"STU002599",2016,"Female","Asian",0,0,0,0,0
"STU002600",2016,"Male","Asian",0,0,0,0,1
"STU002601",2016,"Female","White",0,1,0,0,1
"STU002602",2016,"Female","White",0,0,0,0,0
"STU002603",2016,"Female","Hispanic",0,0,1,0,1
"STU002604",2016,"Male","Hispanic",1,0,0,0,1
"STU002605",2016,"Male","Black",0,0,0,0,1
"STU002606",2016,"Female","Hispanic",0,1,0,0,1
"STU002607",2016,"Female","Hispanic",0,0,0,0,0
"STU002608",2016,"Male","White",1,0,0,0,0
"STU002609",2016,"Male","White",0,0,0,0,1
"STU002610",2016,"Female","Hispanic",0,1,0,0,1
"STU002611",2016,"Female","Asian",0,0,0,0,0
"STU002612",2016,"Male","Hispanic",0,1,0,0,1
"STU002613",2016,"Male","Asian",0,1,0,0,0
"STU002614",2016,"Female","White",0,0,0,0,0
"STU002615",2016,"Male","White",0,0,0,1,0
"STU002616",2016,"Male","White",0,1,0,0,0
"STU002617",2016,"Male","Hispanic",0,1,0,0,1
"STU002618",2016,"Female","White",0,0,0,0,0
"STU002619",2016,"Male","White",1,1,0,1,0
"STU002620",2016,"Male","White",0,0,0,0,0
"STU002621",2016,"Female","Hispanic",0,0,1,0,1
"STU002622",2016,"Male","Black",0,0,0,0,0
"STU002623",2016,"Male","White",0,0,0,0,0
"STU002624",2016,"Female","White",0,0,0,0,1
"STU002625",2016,"Female","Hispanic",0,0,0,0,1
"STU002626",2016,"Female","White",0,1,0,0,0
"STU002627",2016,"Male","Hispanic",1,0,0,0,1
"STU002628",2016,"Female","White",0,0,0,0,0
"STU002629",2016,"Male","White",1,0,0,0,0
"STU002630",2016,"Male","White",0,0,0,0,1
"STU002631",2016,"Male","White",1,1,0,0,0
"STU002632",2016,"Male","MultiRacial",0,1,0,0,0
"STU002633",2016,"Male","White",1,1,0,0,0
"STU002634",2016,"Male","White",0,0,1,0,0
"STU002635",2016,"Male","Hispanic",0,1,0,0,0
"STU002636",2016,"Male","Asian",1,0,0,0,0
"STU002637",2016,"Male","Black",1,1,0,0,1
"STU002638",2016,"Female","Asian",1,0,0,0,0
"STU002639",2016,"Female","Hispanic",0,0,0,0,0
"STU002640",2016,"Female","White",0,0,0,0,0
"STU002641",2016,"Male","Hispanic",0,0,0,0,1
"STU002642",2016,"Male","White",0,1,0,0,0
"STU002643",2016,"Female","Hispanic",0,0,0,0,1
"STU002644",2016,"Male","Asian",0,0,0,0,1
"STU002645",2016,"Male","Hispanic",0,1,0,0,1
"STU002646",2016,"Male","White",1,0,0,0,1
"STU002647",2016,"Male","White",0,0,1,0,1
"STU002648",2016,"Female","Hispanic",0,1,0,0,1
"STU002649",2016,"Male","AmericanIndian",0,0,0,1,1
"STU002650",2016,"Female","White",0,0,0,0,0
"STU002651",2016,"Female","Hispanic",0,0,1,0,1
"STU002652",2016,"Female","Hispanic",0,1,0,0,0
"STU002653",2016,"Female","White",0,0,0,0,0
"STU002654",2016,"Female","White",1,0,0,0,0
"STU002655",2016,"Male","White",0,0,0,1,0
"STU002656",2016,"Male","White",0,1,0,0,0
"STU002657",2016,"Male","White",0,1,0,0,0
"STU002658",2016,"Female","White",0,1,1,0,1
"STU002659",2016,"Male","White",0,1,0,0,0
"STU002660",2016,"Male","Black",1,0,0,1,1
"STU002661",2016,"Female","AmericanIndian",1,1,0,0,1
"STU002662",2016,"Male","White",0,1,0,0,0
"STU002663",2016,"Female","White",1,0,0,1,1
"STU002664",2016,"Female","Hispanic",1,1,1,0,1
"STU002665",2016,"Female","Hispanic",0,0,0,0,1
"STU002666",2016,"Female","White",0,0,0,0,0
"STU002667",2016,"Male","White",0,1,0,0,0
"STU002668",2016,"Female","Hispanic",0,0,0,0,0
"STU002669",2016,"Male","AmericanIndian",0,1,0,0,1
"STU002670",2016,"Male","MultiRacial",0,1,0,0,0
"STU002671",2016,"NonBinary_Other","White",1,0,1,1,1
"STU002672",2016,"Female","Hispanic",0,1,0,0,0
"STU002673",2016,"Male","Hispanic",0,0,0,0,1
"STU002674",2016,"Male","White",1,1,0,0,0
"STU002675",2016,"Female","Hispanic",0,0,0,0,1
"STU002676",2016,"Male","Asian",1,0,0,0,1
"STU002677",2016,"Female","Asian",0,0,0,0,1
"STU002678",2016,"Female","White",0,1,0,0,1
"STU002679",2016,"NonBinary_Other","White",0,0,0,1,0
"STU002680",2016,"Female","Black",1,1,1,0,0
"STU002681",2016,"Male","Asian",1,0,0,0,0
"STU002682",2016,"Male","White",0,0,0,0,0
"STU002683",2016,"Male","Hispanic",0,0,1,0,0
"STU002684",2016,"Female","White",0,0,0,0,0
"STU002685",2016,"Male","MultiRacial",0,0,0,0,0
"STU002686",2016,"Male","Hispanic",1,0,0,0,1
"STU002687",2016,"Female","White",0,1,0,0,0
"STU002688",2016,"Female","Asian",0,0,0,0,0
"STU002689",2016,"Male","Black",1,0,0,0,0
"STU002690",2016,"NonBinary_Other","Hispanic",0,0,0,0,1
"STU002691",2016,"Male","White",0,0,0,1,0
"STU002692",2016,"Female","White",1,1,0,0,1
"STU002693",2016,"Female","Hispanic",1,1,0,0,0
"STU002694",2016,"Female","White",0,0,0,0,1
"STU002695",2016,"Female","Hispanic",0,1,0,0,0
"STU002696",2016,"Male","White",1,0,0,0,0
"STU002697",2016,"Female","White",0,0,0,0,1
"STU002698",2016,"Male","Hispanic",0,1,0,0,1
"STU002699",2016,"Male","Hispanic",0,0,0,0,1
"STU002700",2016,"Female","White",0,1,0,0,0
"STU002701",2016,"Male","White",1,0,0,0,0
"STU002702",2016,"Female","Black",0,0,0,0,1
"STU002703",2016,"Male","White",0,1,0,0,1
"STU002704",2016,"Female","White",0,0,0,0,0
"STU002705",2016,"Female","White",0,0,1,0,1
"STU002706",2016,"Female","Asian",1,0,0,0,1
"STU002707",2016,"Female","Hispanic",0,1,0,0,1
"STU002708",2016,"Female","Hispanic",0,0,0,0,0
"STU002709",2016,"Female","White",0,1,0,0,0
"STU002710",2016,"Male","White",0,1,1,0,0
"STU002711",2016,"Male","White",0,1,0,0,0
"STU002712",2016,"Female","White",1,1,0,0,0
"STU002713",2016,"Female","White",1,0,0,0,0
"STU002714",2016,"Female","Hispanic",1,1,0,1,1
"STU002715",2016,"Male","Hispanic",0,0,0,0,0
"STU002716",2016,"Female","Black",1,1,0,0,1
"STU002717",2016,"Female","MultiRacial",0,0,0,0,1
"STU002718",2016,"Male","Asian",0,1,1,0,0
"STU002719",2016,"Male","White",0,1,0,0,1
"STU002720",2016,"Male","White",0,0,0,0,0
"STU002721",2016,"Male","Hispanic",0,0,0,0,0
"STU002722",2016,"Female","Black",0,0,0,0,1
"STU002723",2016,"Male","White",1,0,0,0,0
"STU002724",2016,"Male","White",0,0,0,0,0
"STU002725",2016,"Female","Black",1,0,0,0,0
"STU002726",2016,"Male","Hispanic",0,0,0,0,0
"STU002727",2016,"Male","Hispanic",1,0,0,0,0
"STU002728",2016,"Female","Hispanic",1,0,0,0,1
"STU002729",2016,"NonBinary_Other","MultiRacial",1,0,0,0,1
"STU002730",2016,"Male","Hispanic",1,0,1,0,0
"STU002731",2016,"Female","Hispanic",0,1,0,0,1
"STU002732",2016,"Female","White",1,0,0,0,0
"STU002733",2016,"Female","White",0,0,1,0,1
"STU002734",2016,"Male","White",0,1,0,0,1
"STU002735",2016,"Male","Hispanic",0,1,0,0,1
"STU002736",2016,"Female","White",0,0,0,0,0
"STU002737",2016,"Male","Hispanic",0,1,0,0,1
"STU002738",2016,"Male","Other",1,0,0,0,1
"STU002739",2016,"Male","White",0,1,0,0,0
"STU002740",2016,"Male","White",1,0,0,0,1
"STU002741",2016,"Male","White",0,1,0,0,0
"STU002742",2016,"Male","White",0,0,0,0,0
"STU002743",2016,"Male","Hispanic",1,1,0,1,1
"STU002744",2016,"Male","White",0,1,0,0,0
"STU002745",2016,"Female","MultiRacial",0,0,0,0,1
"STU002746",2016,"Male","White",0,0,0,0,0
"STU002747",2016,"Female","White",1,0,0,1,0
"STU002748",2016,"Female","White",0,0,0,0,0
"STU002749",2016,"Male","White",0,1,0,0,0
"STU002750",2016,"Male","White",1,1,1,0,0
"STU002751",2016,"Female","White",0,0,0,0,1
"STU002752",2016,"Female","Asian",0,0,0,1,0
"STU002753",2016,"Female","White",0,0,0,0,0
"STU002754",2016,"Female","White",1,1,0,0,0
"STU002755",2016,"Male","White",1,0,0,0,0
"STU002756",2016,"Male","Other",0,0,0,0,0
"STU002757",2016,"Male","Black",1,1,0,0,1
"STU002758",2016,"Male","White",1,0,1,0,0
"STU002759",2016,"Female","White",0,1,0,0,0
"STU002760",2016,"Male","Hispanic",0,1,1,1,0
"STU002761",2016,"Female","Black",0,0,1,0,1
"STU002762",2016,"Male","White",1,1,0,1,1
"STU002763",2016,"Male","White",1,1,0,0,0
"STU002764",2016,"Male","White",0,0,0,0,1
"STU002765",2016,"Female","Hispanic",0,0,0,0,1
"STU002766",2016,"Female","Hispanic",1,0,0,0,0
"STU002767",2016,"Male","White",0,0,0,1,0
"STU002768",2016,"Female","Hispanic",0,0,0,0,0
"STU002769",2016,"Female","White",1,0,0,0,1
"STU002770",2016,"Male","Black",0,0,0,0,1
"STU002771",2016,"Male","White",1,1,0,0,1
"STU002772",2016,"Female","AmericanIndian",1,0,0,0,1
"STU002773",2016,"Female","White",0,0,0,0,0
"STU002774",2016,"Male","White",0,0,0,0,0
"STU002775",2016,"Female","Black",1,0,0,0,0
"STU002776",2016,"Male","Other",0,0,0,0,0
"STU002777",2016,"Male","Hispanic",0,0,0,0,0
"STU002778",2016,"Male","White",0,0,0,0,0
"STU002779",2016,"Female","White",0,0,0,0,0
"STU002780",2016,"Male","Hispanic",1,0,0,0,0
"STU002781",2016,"Female","Hispanic",0,1,1,0,1
"STU002782",2016,"Male","White",0,0,0,0,0
"STU002783",2016,"Female","White",0,1,0,0,0
"STU002784",2016,"Male","White",0,1,0,0,0
"STU002785",2016,"Female","White",0,0,0,0,0
"STU002786",2016,"Male","White",1,1,0,0,0
"STU002787",2016,"Male","White",0,0,1,0,1
"STU002788",2016,"Female","White",0,0,1,0,0
"STU002789",2016,"Female","Black",1,1,1,0,0
"STU002790",2016,"Female","Hispanic",0,0,1,1,1
"STU002791",2016,"Female","White",0,0,1,1,1
"STU002792",2016,"Female","White",1,1,0,1,1
"STU002793",2016,"Male","Asian",0,1,0,0,0
"STU002794",2016,"Male","White",0,1,0,0,0
"STU002795",2016,"Female","White",0,1,0,0,0
"STU002796",2016,"Female","White",0,1,0,0,0
"STU002797",2016,"Female","Hispanic",0,1,1,0,0
"STU002798",2016,"Female","MultiRacial",0,0,0,0,0
"STU002799",2016,"Female","MultiRacial",0,1,0,0,0
"STU002800",2016,"Female","AmericanIndian",0,0,0,0,0
"STU002801",2016,"Female","White",0,1,1,0,0
"STU002802",2016,"Male","Black",1,0,1,0,1
"STU002803",2016,"Female","Hispanic",1,1,1,0,1
"STU002804",2016,"Male","Hispanic",1,1,0,0,0
"STU002805",2016,"Male","Black",0,0,0,0,1
"STU002806",2016,"Female","White",0,0,0,0,0
"STU002807",2016,"Male","Black",0,1,0,1,1
"STU002808",2016,"Female","White",0,0,0,0,0
"STU002809",2016,"NonBinary_Other","White",0,0,0,0,1
"STU002810",2016,"Male","White",0,0,0,0,1
"STU002811",2016,"Female","Black",0,1,0,0,1
"STU002812",2016,"Female","White",0,1,0,1,0
"STU002813",2016,"Female","White",0,0,0,1,0
"STU002814",2016,"Male","White",1,0,0,0,0
"STU002815",2016,"Female","MultiRacial",0,1,1,0,1
"STU002816",2016,"Male","White",0,0,0,0,0
"STU002817",2016,"NonBinary_Other","MultiRacial",0,1,0,1,0
"STU002818",2016,"Male","Hispanic",0,0,0,0,1
"STU002819",2016,"Female","MultiRacial",0,0,0,0,0
"STU002820",2016,"Male","White",0,0,0,0,0
"STU002821",2016,"Female","Hispanic",0,1,0,1,0
"STU002822",2016,"Female","Hispanic",0,1,0,0,1
"STU002823",2016,"Male","White",1,0,0,0,0
"STU002824",2016,"Male","Hispanic",0,0,0,0,0
"STU002825",2016,"Female","White",1,1,0,0,0
"STU002826",2016,"Female","Hispanic",0,0,0,1,1
"STU002827",2016,"Female","White",0,0,0,0,1
"STU002828",2016,"Male","Black",0,0,1,0,0
"STU002829",2016,"Male","White",0,0,0,0,0
"STU002830",2016,"Female","White",1,1,0,0,0
"STU002831",2016,"Female","Hispanic",0,1,0,1,1
"STU002832",2016,"Female","White",0,1,0,0,1
"STU002833",2016,"Male","White",0,1,0,0,0
"STU002834",2016,"Male","Black",0,0,1,0,1
"STU002835",2016,"Male","White",0,0,1,0,0
"STU002836",2016,"Female","MultiRacial",1,0,0,0,1
"STU002837",2016,"Male","Hispanic",0,1,1,0,0
"STU002838",2016,"Female","MultiRacial",0,1,0,0,0
"STU002839",2016,"Male","White",1,1,0,0,0
"STU002840",2016,"Male","White",0,0,0,0,1
"STU002841",2016,"NonBinary_Other","Black",0,0,0,0,1
"STU002842",2016,"Male","Hispanic",0,0,1,0,0
"STU002843",2016,"Female","Black",1,1,0,1,0
"STU002844",2016,"Male","White",0,0,0,0,0
"STU002845",2016,"Female","Asian",0,1,0,0,0
"STU002846",2016,"Male","MultiRacial",0,0,0,0,1
"STU002847",2016,"Female","White",1,0,0,0,1
"STU002848",2016,"Female","White",1,0,0,0,0
"STU002849",2016,"Female","Hispanic",1,1,0,0,1
"STU002850",2016,"Male","White",0,0,0,0,1
"STU002851",2016,"Female","Hispanic",0,0,0,0,0
"STU002852",2016,"Male","White",0,1,0,0,0
"STU002853",2016,"Male","White",1,1,0,0,0
"STU002854",2016,"Male","White",0,0,0,0,1
"STU002855",2016,"Male","Hispanic",0,0,0,0,0
"STU002856",2016,"Male","White",0,0,0,0,0
"STU002857",2016,"Male","Asian",0,1,0,0,0
"STU002858",2016,"Female","Black",0,1,0,1,0
"STU002859",2016,"NonBinary_Other","White",0,1,0,0,0
"STU002860",2016,"Female","Black",0,0,0,0,1
"STU002861",2016,"Male","White",1,1,0,0,1
"STU002862",2016,"Male","Hispanic",1,0,0,1,1
"STU002863",2016,"Male","White",1,0,0,0,0
"STU002864",2016,"Male","White",0,0,0,0,0
"STU002865",2016,"Female","Other",0,0,0,0,1
"STU002866",2016,"Male","White",1,0,0,0,1
"STU002867",2016,"Female","Black",1,0,0,0,0
"STU002868",2016,"Female","Hispanic",0,0,0,0,0
"STU002869",2016,"Male","Black",1,1,1,0,1
"STU002870",2016,"Male","Black",0,0,0,0,1
"STU002871",2016,"Female","Hispanic",1,0,0,1,1
"STU002872",2016,"Male","White",0,1,1,0,1
"STU002873",2016,"Female","Hispanic",1,1,0,0,1
"STU002874",2016,"Female","Hispanic",0,0,0,0,1
"STU002875",2016,"Female","White",1,1,0,0,0
"STU002876",2016,"Female","White",1,0,0,0,0
"STU002877",2016,"Female","White",0,0,1,0,0
"STU002878",2016,"Female","White",0,0,0,0,1
"STU002879",2016,"Male","White",0,1,0,0,0
"STU002880",2016,"Female","White",0,0,0,0,1
"STU002881",2016,"Female","Other",1,0,0,0,1
"STU002882",2016,"Female","Hispanic",0,1,0,0,1
"STU002883",2016,"Male","Other",1,1,1,1,0
"STU002884",2016,"Female","AmericanIndian",1,0,1,0,1
"STU002885",2016,"Female","White",0,0,0,0,1
"STU002886",2016,"Female","MultiRacial",0,0,0,0,0
"STU002887",2016,"Female","White",0,1,0,0,1
"STU002888",2016,"Male","Hispanic",0,1,0,0,1
"STU002889",2016,"Female","Black",0,0,0,0,0
"STU002890",2016,"Female","White",1,0,1,0,0
"STU002891",2016,"Male","White",1,1,0,0,0
"STU002892",2016,"Female","Black",1,1,0,0,0
"STU002893",2016,"Female","Asian",0,0,0,0,1
"STU002894",2016,"Female","MultiRacial",0,0,0,0,0
"STU002895",2016,"Male","Hispanic",0,0,0,0,1
"STU002896",2016,"Female","White",0,1,0,0,0
"STU002897",2016,"Male","White",1,0,0,0,0
"STU002898",2016,"Male","Hispanic",0,0,0,0,1
"STU002899",2016,"Female","Hispanic",0,1,0,0,1
"STU002900",2016,"Female","Hispanic",0,1,1,0,1
"STU002901",2016,"Female","Hispanic",0,1,0,0,0
"STU002902",2016,"Female","AmericanIndian",0,0,0,0,1
"STU002903",2016,"Male","White",0,1,1,1,1
"STU002904",2016,"Male","Black",0,0,0,0,1
"STU002905",2016,"Female","White",1,0,0,0,0
"STU002906",2016,"Male","White",0,1,0,0,1
"STU002907",2016,"Male","Hispanic",0,0,0,0,1
"STU002908",2016,"Female","Hispanic",0,1,0,0,0
"STU002909",2016,"Female","Black",0,0,1,0,1
"STU002910",2016,"Male","White",0,0,0,0,0
"STU002911",2016,"Female","Hispanic",0,0,0,0,1
"STU002912",2016,"Male","Black",0,0,0,0,1
"STU002913",2016,"Male","Hispanic",0,0,0,0,0
"STU002914",2016,"Female","White",0,0,0,0,0
"STU002915",2016,"Male","MultiRacial",0,0,1,0,0
"STU002916",2016,"Male","Asian",0,0,0,0,1
"STU002917",2016,"Female","Hispanic",0,0,0,1,1
"STU002918",2016,"Female","Black",0,1,0,0,1
"STU002919",2016,"Female","Hispanic",0,0,0,0,1
"STU002920",2016,"Male","Asian",0,1,0,0,0
"STU002921",2016,"Female","White",0,1,0,0,0
"STU002922",2016,"Female","White",0,1,1,0,1
"STU002923",2016,"Female","White",0,1,0,0,1
"STU002924",2016,"Female","AmericanIndian",0,0,0,1,0
"STU002925",2016,"Male","White",1,0,0,0,0
"STU002926",2016,"Male","White",0,1,0,0,1
"STU002927",2016,"NonBinary_Other","White",1,1,0,0,1
"STU002928",2016,"Female","Black",0,0,0,0,1
"STU002929",2016,"Male","Black",1,0,0,0,1
"STU002930",2016,"Male","Asian",0,0,1,0,0
"STU002931",2016,"Female","White",0,0,0,0,0
"STU002932",2016,"Female","White",0,0,0,0,1
"STU002933",2016,"Female","White",0,0,0,0,0
"STU002934",2016,"Female","White",0,1,0,1,1
"STU002935",2016,"Male","White",1,0,0,1,0
"STU002936",2016,"Male","White",1,1,0,0,0
"STU002937",2016,"Male","Hispanic",0,0,0,0,1
"STU002938",2016,"Female","White",0,0,1,0,0
"STU002939",2016,"Male","Asian",0,0,0,0,1
"STU002940",2016,"Male","MultiRacial",0,0,0,0,0
"STU002941",2016,"Male","White",0,1,0,0,1
"STU002942",2016,"Female","Hispanic",0,1,1,0,1
"STU002943",2016,"Male","Hispanic",0,1,1,0,1
"STU002944",2016,"Female","Black",1,1,0,0,0
"STU002945",2016,"Male","White",0,0,0,1,0
"STU002946",2016,"Female","White",0,1,0,0,0
"STU002947",2016,"Female","White",0,0,0,1,0
"STU002948",2016,"Female","White",0,1,0,0,0
"STU002949",2016,"Female","White",0,0,1,0,1
"STU002950",2016,"Female","White",1,1,1,0,0
"STU002951",2016,"Female","White",1,0,1,0,0
"STU002952",2016,"Male","Asian",1,1,0,0,0
"STU002953",2016,"Female","Hispanic",0,1,0,0,0
"STU002954",2016,"Female","White",0,0,0,0,0
"STU002955",2016,"Male","White",0,0,0,0,0
"STU002956",2016,"Male","Asian",1,1,0,0,0
"STU002957",2016,"Female","AmericanIndian",0,1,0,0,1
"STU002958",2016,"Male","White",0,0,1,0,0
"STU002959",2016,"Female","White",0,1,1,0,0
"STU002960",2016,"Male","White",1,0,0,0,0
"STU002961",2016,"Male","White",1,0,0,0,0
"STU002962",2016,"Male","Black",1,1,0,0,0
"STU002963",2016,"Male","MultiRacial",0,0,0,0,0
"STU002964",2016,"NonBinary_Other","White",1,0,0,0,1
"STU002965",2016,"Male","White",0,0,0,0,1
"STU002966",2016,"Male","White",1,1,0,0,0
"STU002967",2016,"Male","Hispanic",1,1,0,0,1
"STU002968",2016,"Female","Hispanic",1,1,1,0,0
"STU002969",2016,"Female","White",0,1,0,0,0
"STU002970",2016,"Female","AmericanIndian",0,0,0,0,0
"STU002971",2016,"Female","White",0,1,0,0,0
"STU002972",2016,"Female","White",0,1,0,0,0
"STU002973",2016,"Male","White",0,0,1,0,1
"STU002974",2016,"Male","White",0,1,0,0,0
"STU002975",2016,"Female","Hispanic",1,1,0,0,1
"STU002976",2016,"Female","White",0,1,0,0,1
"STU002977",2016,"Male","White",0,0,0,0,0
"STU002978",2016,"Female","Hispanic",0,1,1,1,1
"STU002979",2016,"Male","Black",0,1,0,0,0
"STU002980",2016,"Female","White",0,1,0,0,0
"STU002981",2016,"Male","White",0,1,0,0,1
"STU002982",2016,"Male","White",1,0,0,0,0
"STU002983",2016,"Female","Asian",0,0,0,1,0
"STU002984",2016,"Male","White",0,0,0,0,0
"STU002985",2016,"Female","Other",0,0,0,0,0
